Review,Palabras,Lemma,Class
"Lamentable el servicio de este hotel, algunos huespedes de la habitacion en seguida a la nuestra tenian fiesta y terminaron a las 6 de la mañana, hablamso varias veces a recepcion y nadie subio, nosotros teniamos evento de TKD con nuestros hijos y terminanos todos desvelados, hasta que sali yo personalmente y les pedi a los jovenes que si podian guardar un poco la compostura que no era hotel de paso (que la verdad si pareceia con el jolgorio que traian), el restaurante en verdad peor pedimos alas se tardaron 30 minutos en tomarnos la orden, porque no la puede tomar cualqueira y mas de 1 hora en preparar 6 alas, y las bebidas unas limonadas con un sabor horrible, se hizo la reclamacion y lo unico que te dicen es ni modo, no hay mas, jamas volvemos a ir a ese hotel...","['Lamentable', 'el', 'servicio', 'de', 'este', 'hotel', ',', 'algunos', 'huespedes', 'de', 'la', 'habitacion', 'en', 'seguida', 'a', 'la', 'nuestra', 'tenian', 'fiesta', 'y', 'terminaron', 'a', 'las', '6', 'de', 'la', 'mañana', ',', 'hablamso', 'varias', 'veces', 'a', 'recepcion', 'y', 'nadie', 'subio', ',', 'nosotros', 'teniamos', 'evento', 'de', 'TKD', 'con', 'nuestros', 'hijos', 'y', 'terminanos', 'todos', 'desvelados', ',', 'hasta', 'que', 'sali', 'yo', 'personalmente', 'y', 'les', 'pedi', 'a', 'los', 'jovenes', 'que', 'si', 'podian', 'guardar', 'un', 'poco', 'la', 'compostura', 'que', 'no', 'era', 'hotel', 'de', 'paso', '(', 'que', 'la', 'verdad', 'si', 'pareceia', 'con', 'el', 'jolgorio', 'que', 'traian', ')', ',', 'el', 'restaurante', 'en', 'verdad', 'peor', 'pedimos', 'alas', 'se', 'tardaron', '30', 'minutos', 'en', 'tomarnos', 'la', 'orden', ',', 'porque', 'no', 'la', 'puede', 'tomar', 'cualqueira', 'y', 'mas', 'de', '1', 'hora', 'en', 'preparar', '6', 'alas', ',', 'y', 'las', 'bebidas', 'unas', 'limonadas', 'con', 'un', 'sabor', 'horrible', ',', 'se', 'hizo', 'la', 'reclamacion', 'y', 'lo', 'unico', 'que', 'te', 'dicen', 'es', 'ni', 'modo', ',', 'no', 'hay', 'mas', ',', 'jamas', 'volvemos', 'a', 'ir', 'a', 'ese', 'hotel', '...']","Lamentable el servicio de este hotel , alguno huesped de el habitacion en seguir a el nuestro teniar fiesta y terminar a el 6 de el mañana , hablamso varios vez a recepcion y nadie subio , yo teniamos evento de TKD con nuestro hijo y terminano todo desvelado , hasta que sali yo personalmente y él pedar a el joven que si poder guardar uno poco el compostura que no ser hotel de paso ( que el verdad si pareceiar con el jolgorio que traiar ) , el restaurante en verdad peor pedir ala él tardar 30 minuto en tomarno el orden , porque no él poder tomar cualqueira y mas de 1 hora en preparar 6 ala , y el bebida uno limonada con uno sabor horrible , él hacer el reclamacion y él unico que tú decir ser ni modo , no haber mas , jama volver a ir a ese hotel ...",1
"Todo bien,silencioso y buen desayuno.Tal vez permitir dejar el auto por más días, en ocasiones  sale uno y regresa a la semana; sería bueno extender sin costo los días de parking. El hotel en general es muy bueno, la recepción bien atendida y muy amables todos incluyendo el del transporte.","['Todo', 'bien', ',', 'silencioso', 'y', 'buen', 'desayuno.Tal', 'vez', 'permitir', 'dejar', 'el', 'auto', 'por', 'más', 'días', ',', 'en', 'ocasiones', 'sale', 'uno', 'y', 'regresa', 'a', 'la', 'semana', ';', 'sería', 'bueno', 'extender', 'sin', 'costo', 'los', 'días', 'de', 'parking', '.', 'El', 'hotel', 'en', 'general', 'es', 'muy', 'bueno', ',', 'la', 'recepción', 'bien', 'atendida', 'y', 'muy', 'amables', 'todos', 'incluyendo', 'el', 'del', 'transporte', '.']","todo bien , silencioso y buen desayuno . tal vez permitir dejar el auto por más día , en ocasión salir uno y regresar a el semana ; ser bueno extender sin costo el día de parking . el hotel en general ser mucho bueno , el recepción bien atendido y mucho amable todo incluir el del transporte .",4
Muy interesante para tener una vista de la ciudad. Nosotros lo teníamos incluido en el tour que adquirimos en el hotel.,"['Muy', 'interesante', 'para', 'tener', 'una', 'vista', 'de', 'la', 'ciudad', '.', 'Nosotros', 'lo', 'teníamos', 'incluido', 'en', 'el', 'tour', 'que', 'adquirimos', 'en', 'el', 'hotel', '.']",mucho interesante para tener uno vista de el ciudad . yo él tener incluir en el tour que adquirir en el hotel .,4
"Lindo lugar, es la biblioteca más antigua de América, buen guía, solo una recomendación, deberían tener más ejemplares importantes a la vista, pero aunque pequeña es un espacio único y muy hermoso","['Lindo', 'lugar', ',', 'es', 'la', 'biblioteca', 'más', 'antigua', 'de', 'América', ',', 'buen', 'guía', ',', 'solo', 'una', 'recomendación', ',', 'deberían', 'tener', 'más', 'ejemplares', 'importantes', 'a', 'la', 'vista', ',', 'pero', 'aunque', 'pequeña', 'es', 'un', 'espacio', 'único', 'y', 'muy', 'hermoso']","Lindo lugar , ser el biblioteca más antiguo de América , buen guía , solo uno recomendación , deber tener más ejemplar importante a el vista , pero aunque pequeño ser uno espacio único y mucho hermoso",4
"El hotel es un gran lugar para caminar por las callejuelas y museos explorar. Nos alojamos en la parte nueva del hotel, y luego pasamos una noche en la parte antigua del hotel. Realmente disfrutamos de nuestra estancia en el casco antiguo las habitaciones fueron decoradas más para mi gusto. Nos encantaron las piscinas de la azotea y disfrutamos estar sentado allí disfrutando de las hermosas vistas de la ciudad. Tuvimos que ir al aeropuerto a 3,30 am y el personal fue fantástico incluso poner en el desayuno para nosotros en esa horrible!","['El', 'hotel', 'es', 'un', 'gran', 'lugar', 'para', 'caminar', 'por', 'las', 'callejuelas', 'y', 'museos', 'explorar', '.', 'Nos', 'alojamos', 'en', 'la', 'parte', 'nueva', 'del', 'hotel', ',', 'y', 'luego', 'pasamos', 'una', 'noche', 'en', 'la', 'parte', 'antigua', 'del', 'hotel', '.', 'Realmente', 'disfrutamos', 'de', 'nuestra', 'estancia', 'en', 'el', 'casco', 'antiguo', 'las', 'habitaciones', 'fueron', 'decoradas', 'más', 'para', 'mi', 'gusto', '.', 'Nos', 'encantaron', 'las', 'piscinas', 'de', 'la', 'azotea', 'y', 'disfrutamos', 'estar', 'sentado', 'allí', 'disfrutando', 'de', 'las', 'hermosas', 'vistas', 'de', 'la', 'ciudad', '.', 'Tuvimos', 'que', 'ir', 'al', 'aeropuerto', 'a', '3,30', 'am', 'y', 'el', 'personal', 'fue', 'fantástico', 'incluso', 'poner', 'en', 'el', 'desayuno', 'para', 'nosotros', 'en', 'esa', 'horrible', '!']","el hotel ser uno gran lugar para caminar por el callejuela y museo explorar . yo alogir en el parte nuevo del hotel , y luego pasar uno noche en el parte antiguo del hotel . realmente disfrutar de nuestro estancia en el casco antiguo el habitación ser decorar más para mi gusto . yo encantar el piscina de el azotea y disfrutar estar sentado allí disfrutar de el hermosa visto de el ciudad . tuvir que ir al aeropuerto a 3.30 am y el personal ser fantástico incluso poner en el desayuno para yo en ese horrible !",4
Sinceramente esperaba más ya que me lo pintaron como una maravilla. Nada de que quejarme sin embargo no fue tan espectacular como creí. Las salsas son lo mejor.,"['Sinceramente', 'esperaba', 'más', 'ya', 'que', 'me', 'lo', 'pintaron', 'como', 'una', 'maravilla', '.', 'Nada', 'de', 'que', 'quejarme', 'sin', 'embargo', 'no', 'fue', 'tan', 'espectacular', 'como', 'creí', '.', 'Las', 'salsas', 'son', 'lo', 'mejor', '.']",sinceramente esperar más ya que yo él pintar como uno maravilla . nada de que quejar yo sin embargo no ser tanto espectacular como creí . el salsa ser él mejor .,2
"Un paseo por la montaña y abajo. Me encantaron las vistas, jardines, arquitectura. Sin duda, una visita obligada en su viaje a Bogotá. Entrar en la primera sección del teleférico para disfrutar de las mejores vistas y stand by de la ventana porque los coches. Llegar 15 minutos antes de la abierta (creo 10:00) para conseguir en línea para disfrutar de las mejores vistas de la montaña.","['Un', 'paseo', 'por', 'la', 'montaña', 'y', 'abajo', '.', 'Me', 'encantaron', 'las', 'vistas', ',', 'jardines', ',', 'arquitectura', '.', 'Sin', 'duda', ',', 'una', 'visita', 'obligada', 'en', 'su', 'viaje', 'a', 'Bogotá', '.', 'Entrar', 'en', 'la', 'primera', 'sección', 'del', 'teleférico', 'para', 'disfrutar', 'de', 'las', 'mejores', 'vistas', 'y', 'stand', 'by', 'de', 'la', 'ventana', 'porque', 'los', 'coches', '.', 'Llegar', '15', 'minutos', 'antes', 'de', 'la', 'abierta', '(', 'creo', '10:00', ')', 'para', 'conseguir', 'en', 'línea', 'para', 'disfrutar', 'de', 'las', 'mejores', 'vistas', 'de', 'la', 'montaña', '.']","uno paseo por el montaña y abajo . yo encantar el vista , jardín , arquitectura . sin duda , uno visita obligado en su viaje a Bogotá . entrar en el primero sección del teleférico para disfrutar de el mejor vistas y stand by de el ventana porque el coche . llegar 15 minuto antes de el abierta ( creer 10:00 ) para conseguir en línea para disfrutar de el mejor vista de el montaña .",5
"Lugar al que hay que ir aunque solo sea para ver el ambiente que genera alrededor. En cuanto al mojito, por lo menos en mi opinión deja bastante que desear en comparación con el que se puede tomar en cualquier otro sitio.","['Lugar', 'al', 'que', 'hay', 'que', 'ir', 'aunque', 'solo', 'sea', 'para', 'ver', 'el', 'ambiente', 'que', 'genera', 'alrededor', '.', 'En', 'cuanto', 'al', 'mojito', ',', 'por', 'lo', 'menos', 'en', 'mi', 'opinión', 'deja', 'bastante', 'que', 'desear', 'en', 'comparación', 'con', 'el', 'que', 'se', 'puede', 'tomar', 'en', 'cualquier', 'otro', 'sitio', '.']","lugar al que haber que ir aunque solo ser para ver el ambiente que generar alrededor . en cuanto al mojito , por él menos en mi opinión dejar bastante que desear en comparación con el que él poder tomar en cualquiera otro sitio .",2
"Reservamos con solways el Riviera, sabiendo que tiene problemas de mantenimiento en una gran instalación de los 50. Pero sorpresivamente solways nos avisa q no había habitación disponible a pesar de haberla pagado, y nos trasladan a este hotel. Si bien está a dos cuadras de la rampa de vedado, la cuadra es mala. Mucho mejor nivel hay hacia el oeste de la calle 23 q al este. El hotel con inst. Mal conservadas, poca calidad de limpieza, polvo en los muebles, pasillos lúgubres, bajo nivel. Si bien solways me devolvió la diferencia, tuvimos que aguantarnos en la Habana este mal hotel! Evítenlo si pueden!","['Reservamos', 'con', 'solways', 'el', 'Riviera', ',', 'sabiendo', 'que', 'tiene', 'problemas', 'de', 'mantenimiento', 'en', 'una', 'gran', 'instalación', 'de', 'los', '50', '.', 'Pero', 'sorpresivamente', 'solways', 'nos', 'avisa', 'q', 'no', 'había', 'habitación', 'disponible', 'a', 'pesar', 'de', 'haberla', 'pagado', ',', 'y', 'nos', 'trasladan', 'a', 'este', 'hotel', '.', 'Si', 'bien', 'está', 'a', 'dos', 'cuadras', 'de', 'la', 'rampa', 'de', 'vedado', ',', 'la', 'cuadra', 'es', 'mala', '.', 'Mucho', 'mejor', 'nivel', 'hay', 'hacia', 'el', 'oeste', 'de', 'la', 'calle', '23', 'q', 'al', 'este', '.', 'El', 'hotel', 'con', 'inst', '.', 'Mal', 'conservadas', ',', 'poca', 'calidad', 'de', 'limpieza', ',', 'polvo', 'en', 'los', 'muebles', ',', 'pasillos', 'lúgubres', ',', 'bajo', 'nivel', '.', 'Si', 'bien', 'solways', 'me', 'devolvió', 'la', 'diferencia', ',', 'tuvimos', 'que', 'aguantarnos', 'en', 'la', 'Habana', 'este', 'mal', 'hotel', '!', 'Evítenlo', 'si', 'pueden', '!']","Reservamos con solway el Riviera , saber que tener problema de mantenimiento en uno gran instalación de el 50 . pero sorpresivamente solways yo avisar q no haber habitación disponible a pesar de haber él pagado , y yo trasladar a este hotel . si bien estar a dos cuadra de el rampa de vedado , el cuadra ser malo . mucho mejor nivel haber hacia el oeste de el calle 23 q al este . el hotel con inst . mal conservada , poco calidad de limpieza , polvo en el mueble , pasillo lúgubre , bajo nivel . si bien solway yo devolver el diferencia , tener que aguantarno en el Habana este mal hotel ! Evítenlo si poder !",2
Me conmovió estar frente al palacio de justicia por recordar la toma militar. Es un centro histórico con muchos detalles por conocer. Todo está muy cerca. Ten cuidado porque transita de todo tipo de personas.,"['Me', 'conmovió', 'estar', 'frente', 'al', 'palacio', 'de', 'justicia', 'por', 'recordar', 'la', 'toma', 'militar', '.', 'Es', 'un', 'centro', 'histórico', 'con', 'muchos', 'detalles', 'por', 'conocer', '.', 'Todo', 'está', 'muy', 'cerca', '.', 'Ten', 'cuidado', 'porque', 'transita', 'de', 'todo', 'tipo', 'de', 'personas', '.']",yo conmover estar frente al palacio de justicia por recordar el toma militar . ser uno centro histórico con mucho detalle por conocer . todo estar mucho cerca . ten cuidado porque transita de todo tipo de persona .,4
"Hermosa construcción colonial, muy bien preservada y con una vista privilegiada de La Habana desde el otro lado de la bahía. También vale la pena visitar las salas con la historia del armamento y la feria artesanal que se encuentra a la entrada. Por supuesto, es imperdible el cañonazo de las 21 hs, aunque es recomendable llegar por lo menos una hora antes para conseguir un buen lugar, ya que se llena de gente.","['Hermosa', 'construcción', 'colonial', ',', 'muy', 'bien', 'preservada', 'y', 'con', 'una', 'vista', 'privilegiada', 'de', 'La', 'Habana', 'desde', 'el', 'otro', 'lado', 'de', 'la', 'bahía', '.', 'También', 'vale', 'la', 'pena', 'visitar', 'las', 'salas', 'con', 'la', 'historia', 'del', 'armamento', 'y', 'la', 'feria', 'artesanal', 'que', 'se', 'encuentra', 'a', 'la', 'entrada', '.', 'Por', 'supuesto', ',', 'es', 'imperdible', 'el', 'cañonazo', 'de', 'las', '21', 'hs', ',', 'aunque', 'es', 'recomendable', 'llegar', 'por', 'lo', 'menos', 'una', 'hora', 'antes', 'para', 'conseguir', 'un', 'buen', 'lugar', ',', 'ya', 'que', 'se', 'llena', 'de', 'gente', '.']","hermoso construcción colonial , mucho bien preservado y con uno vista privilegiado de el Habana desde el otro lado de el bahía . también valer el pena visitar el sala con el historia del armamento y el feria artesanal que él encontrar a el entrada . por supuesto , ser imperdible el cañonazo de el 21 hs , aunque ser recomendable llegar por él menos uno hora antes para conseguir uno buen lugar , ya que él llenar de gente .",5
"Hacia mucho tiempo q no viajaba a Cuba y fue maravilloso gracias a este hotel. El personal super chevere como todos los cubanos. Me syudaron en todo (recepcion, el chico del telefono, en la piscina y buffet). El mediterraneo tiene una comida estupenda y la habitacion con algunos anos pero la vista al mar y la ciudad me encantaron. Si vuelvo otra vez definitivamente sera a este hotel","['Hacia', 'mucho', 'tiempo', 'q', 'no', 'viajaba', 'a', 'Cuba', 'y', 'fue', 'maravilloso', 'gracias', 'a', 'este', 'hotel', '.', 'El', 'personal', 'super', 'chevere', 'como', 'todos', 'los', 'cubanos', '.', 'Me', 'syudaron', 'en', 'todo', '(', 'recepcion', ',', 'el', 'chico', 'del', 'telefono', ',', 'en', 'la', 'piscina', 'y', 'buffet', ')', '.', 'El', 'mediterraneo', 'tiene', 'una', 'comida', 'estupenda', 'y', 'la', 'habitacion', 'con', 'algunos', 'anos', 'pero', 'la', 'vista', 'al', 'mar', 'y', 'la', 'ciudad', 'me', 'encantaron', '.', 'Si', 'vuelvo', 'otra', 'vez', 'definitivamente', 'sera', 'a', 'este', 'hotel']","hacia mucho tiempo q no viajar a Cuba y ser maravilloso gracias a este hotel . el personal super cheverar como todo el cubano . yo syudar en todo ( recepcion , el chico del telefono , en el piscina y buffet ) . el mediterraneo tener uno comida estupendo y el habitacion con alguno ano pero el vista al mar y el ciudad yo encantar . si volver otro vez definitivamente sero a este hotel",5
"Partiendo del nombre y prestigio de la cadena las expectativas son altas. Aunque en general el trato y el servicio personal cumplen, las instalaciones no lo hacen del todo.  La alfombra vieja y mal oliente El mismo caso para los baños de las habitaciones, no presentan un aseo profundo. Requieren atención urgente en ese punto.  Las camas deben mejorar. Un punto no menos importante es la alberca FRIAAA!!!,,, no obstante que el clima caluroso de Mérida podría invitar a un chapuzón en agua fría, no es cómoda una alberca fria, esto se vuelve aún más importante cuando no le da el sol ni un minuto del día. Su ubicación es pésima. Y dado que no se puede reubicar, seria magnifico que la hicieran confortable con temperatura adecuada... La comida muy bien, el bufet de la mañana podría…","['Partiendo', 'del', 'nombre', 'y', 'prestigio', 'de', 'la', 'cadena', 'las', 'expectativas', 'son', 'altas', '.', 'Aunque', 'en', 'general', 'el', 'trato', 'y', 'el', 'servicio', 'personal', 'cumplen', ',', 'las', 'instalaciones', 'no', 'lo', 'hacen', 'del', 'todo', '.', 'La', 'alfombra', 'vieja', 'y', 'mal', 'oliente', 'El', 'mismo', 'caso', 'para', 'los', 'baños', 'de', 'las', 'habitaciones', ',', 'no', 'presentan', 'un', 'aseo', 'profundo', '.', 'Requieren', 'atención', 'urgente', 'en', 'ese', 'punto', '.', 'Las', 'camas', 'deben', 'mejorar', '.', 'Un', 'punto', 'no', 'menos', 'importante', 'es', 'la', 'alberca', 'FRIAAA', '!', '!', '!', ',', ',', ',', 'no', 'obstante', 'que', 'el', 'clima', 'caluroso', 'de', 'Mérida', 'podría', 'invitar', 'a', 'un', 'chapuzón', 'en', 'agua', 'fría', ',', 'no', 'es', 'cómoda', 'una', 'alberca', 'fria', ',', 'esto', 'se', 'vuelve', 'aún', 'más', 'importante', 'cuando', 'no', 'le', 'da', 'el', 'sol', 'ni', 'un', 'minuto', 'del', 'día', '.', 'Su', 'ubicación', 'es', 'pésima', '.', 'Y', 'dado', 'que', 'no', 'se', 'puede', 'reubicar', ',', 'seria', 'magnifico', 'que', 'la', 'hicieran', 'confortable', 'con', 'temperatura', 'adecuada', '...', 'La', 'comida', 'muy', 'bien', ',', 'el', 'bufet', 'de', 'la', 'mañana', 'podría…']","partir del nombre y prestigio de el cadena el expectativa ser alto . aunque en general el trato y el servicio personal cumplir , el instalación no él hacer del todo . el alfombra viejo y mal oliente el mismo caso para el baño de el habitación , no presentar uno aseo profundo . requerir atención urgente en ese punto . el cama deber mejorar . uno punto no menos importante ser el alberco FRIAAA ! ! ! , , , no obstante que el clima caluroso de Mérida poder invitar a uno chapuzón en agua frío , no ser cómodo uno alberca frio , este él volver aún más importante cuando no él dar el sol ni uno minuto del día . su ubicación ser pésimo . y dado que no él poder reubicar , serio magnifico que él hacer confortable con temperatura adecuado ... el comida mucho bien , el bufet de el mañana poder …",3
